Transaction_itemid,StoreTransactionID,itemid,ItemName,Color,Quantity,VendorID,PricePerItem,TotalPrice,SaleDescripton,perlable,product,weight,OnSale,Putup,ConfirmedRecipt,ShippingDate,TrackingNumber,Shipped,carrier,VendorPaid,orderdate,ColorId,PONumber,backorder,RemoveFromList,Deposit,VendorInvoice,VendorPaidDate
15757,10987,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15758,10988,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15759,10989,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15760,10990,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15761,10991,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15762,10992,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15763,10993,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15764,10994,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15765,10995,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15766,10996,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15767,10997,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15768,10998,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15769,10999,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15770,11000,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15771,11001,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15772,11002,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15773,11003,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15774,11004,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15775,11005,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15776,11006,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15777,11007,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15778,11008,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15779,11009,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15780,11010,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15781,11011,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15782,11012,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15783,11013,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15784,11014,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15785,11015,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15786,11016,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15787,11017,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15788,11018,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15789,11019,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15790,11020,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15791,11021,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15792,11022,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15793,11023,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15794,11024,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15795,11025,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15796,11026,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15797,11027,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15798,11028,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15799,11029,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15800,11030,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15801,11031,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15802,11032,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15803,11033,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15804,11034,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15805,11035,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15806,11036,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15807,11037,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15808,11038,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15809,11039,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15810,11040,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15811,11041,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15812,11042,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15813,11043,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15814,11044,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15815,11045,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15816,11046,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15817,11047,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15818,11048,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15819,11049,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15820,11050,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15821,11051,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15822,11052,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15823,11053,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15824,11054,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15825,11055,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15826,11056,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15827,11057,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15828,11058,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15829,11059,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15830,11060,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15831,11061,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15832,11062,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15833,11063,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15834,11064,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15835,11065,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15836,11066,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15837,11067,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15838,11068,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15839,11069,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15840,11070,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15841,11071,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15842,11072,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15843,11073,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15844,11074,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15845,11075,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15846,11076,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15847,11077,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15848,11078,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15849,11079,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15850,11080,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15851,11081,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15852,11082,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15853,11083,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15854,11084,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15855,11085,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15856,11086,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15857,11087,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15858,11088,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15859,11089,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15860,11090,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15861,11091,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15862,11092,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15863,11093,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15864,11094,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15865,11095,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15866,11096,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15867,11097,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15868,11098,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15869,11099,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15870,11100,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15871,11101,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15872,11102,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15873,11103,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15874,11104,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15875,11105,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15876,11106,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15877,11107,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15878,11108,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15879,11109,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15880,11110,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15881,11111,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15882,11112,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15883,11113,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15884,11114,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15885,11115,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
15886,11116,422,Signature Hats and Caps,0,1,23,0.00,0.00,Subscriber Bonus,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
