ChallengesID,CourseTitle,Challenge_Item_Id,LessonTitle,LessonOrder,Challenge_AssignID,BlockOrder,BlockType,BlockTitle,Challenge_componentID,ComponentOrder,ComponentType,details
50,LK-150 Quick Start,314,Setting up your machine,5,3450,1,Video,Set up your machine,4863,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_COMPONENTID'><string>4863</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='HTMLCONTENT'><string>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>Even if you have a little bit of experience with your machine, please don't skip this video.&lt;br&gt;&lt;br&gt;Please take a few minutes to watch this video to the end.... you may pick up a tip of two ... plus the more you know about your machine, the more mastery you will have over it .... which translates to success!<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-3 col-xs-12""&gt;&lt;a href=""/challenge/images/v2/50/lk-150KIN.pdf""&gt;&lt;figure&gt;&lt;img class=""img-responsive"" src=""/challenge/images/v2/50/lk_150_cover_200.jpg""&gt;&lt;figcaption align=""left""&gt;&lt;br&gt;Print the manual&lt;/figcaption&gt;<char code='0d'/><char code='0a'/>&lt;/figure&gt;&lt;/a&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/></string></var><var name='CHALLENGE_ASSIGNID'><string>3450</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,314,Setting up your machine,5,3450,1,Video,Set up your machine,4862,2,VimeoID,"<wddxPacket version='1.0'><header/><data><struct ><var name='LABLE'><string>Don't Skip This!</string></var><var name='VIMEOID'><string>341112933</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,TYPEOF,VIMEOID,LABLE</string></var><var name='TYPEOF'><string>VimeoID</string></var><var name='CHALLENGE_ASSIGNID'><string>3450</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,314,Setting up your machine,5,5724,2,HTML,Carriage Rests,8498,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>5724</string></var><var name='TYPEOF'><string>HTML</string></var><var name='HTMLCONTENT'><string>When knitting across the full needlebed (100-150 stitches) it's helpful to use the Carriage Rests on each side of the needlebed.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>This gives the carriage room to pass the edge of the knitting and form the stitches properly.</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,TYPEOF,HTMLCONTENT</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,314,Setting up your machine,5,5724,2,HTML,Carriage Rests,8497,2,VimeoID,"<wddxPacket version='1.0'><header/><data><struct ><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,VIMEOID,LABLE</string></var><var name='CHALLENGE_COMPONENTID'><string>8497</string></var><var name='VIMEOID'><string>710887711</string></var><var name='CHALLENGE_ASSIGNID'><string>5724</string></var><var name='LABLE'><string></string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,314,Setting up your machine,5,3597,3,HTML,Print the Project Checklist,5159,1,Document,"<wddxPacket version='1.0'><header/><data><struct ><var name='LABLE'><string>Print the Checklist</string></var><var name='CHALLENGE_ASSIGNID'><string>3595</string></var><var name='SHOWVIEWER'><string>1</string></var><var name='DATAMODEL_ICON'><string>fa fa-download</string></var><var name='VIEWHEIGHT'><string>600</string></var><var name='FILENAME'><string>quickstart_checklist.pdf</string></var><var name='CHALLENGE_COMPONENTID'><string>5155</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,LABLE,DATAMODEL_ICON,VIEWHEIGHT,SHOWVIEWER,FILENAME</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,314,Setting up your machine,5,3451,4,HTML,Setup Checklist,5153,1,PrintWindowButton,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>3451</string></var><var name='TYPEOF'><string>PrintWindowButton</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,TYPEOF,LABLE</string></var><var name='LABLE'><string>Print the Checklist</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,314,Setting up your machine,5,3451,4,HTML,Setup Checklist,4865,2,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='CHALLENGE_ASSIGNID'><string>3451</string></var><var name='HTMLCONTENT'><string>&lt;style&gt;<char code='0d'/><char code='0a'/>.lightlist ul { padding-left:20px; list-style:none; }<char code='0d'/><char code='0a'/>.lightlist li { margin-bottom:10px; }<char code='0d'/><char code='0a'/>.lightlist li:before { <char code='0d'/><char code='0a'/>font-family: 'FontAwesome';<char code='0d'/><char code='0a'/>content: '\f14a';<char code='0d'/><char code='0a'/>margin:0 5px 0 -15px;<char code='0d'/><char code='0a'/>}<char code='0d'/><char code='0a'/>&lt;/style&gt;<char code='0d'/><char code='0a'/>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/>&lt;ul class=""lightlist"" style=""list-style:none;""&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Insert the Tension Rod Socket&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Pull out the carriage rests&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Clamp the machine to a sturdy table&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Insert the tension rod&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Snap the tension guide on the tension rod&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Place the tensioner assembly on the top of the tension rod&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Attach the row counter&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Raise the carriage handle&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Position the carriage on the needlebed&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Confirm the carriage is seated correctly&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Pass it back and forth with and without needles in work&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Practice removing the carriage with the carriage release mechanism&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ul&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-3 col-xs-12""&gt;&lt;img class=""img-thumbnail no-print"" src=""/challenge/images/v2/50/20190610_073420.jpg""&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/></string></var><var name='CHALLENGE_COMPONENTID'><string>4865</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,316,Getting Started,19,3454,1,HTML,Threading your Machine,4872,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_COMPONENTID'><string>4872</string></var><var name='CHALLENGE_ASSIGNID'><string>3454</string></var><var name='HTMLCONTENT'><string>Learning to do any sort of needlework feels clumsy at first.  I promise that threading up your machine will quickly become second nature to you.</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,316,Getting Started,19,3454,1,HTML,Threading your Machine,4880,2,VimeoID,"<wddxPacket version='1.0'><header/><data><struct ><var name='LABLE'><string>&lt;i class=""fa fa-youtube-play"" aria-hidden=""true""&gt;&lt;/i&gt; Thread your machine</string></var><var name='CHALLENGE_COMPONENTID'><string>4880</string></var><var name='CHALLENGE_ASSIGNID'><string>3454</string></var><var name='VIMEOID'><string>341884890</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,VIMEOID,LABLE</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,316,Getting Started,19,3454,1,HTML,Threading your Machine,10029,3,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>3454</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='HTMLCONTENT'><string>&lt;figure&gt;&lt;img class=""img-responsive ctr"" src=""/challenge/images/v2/50/thread-the-lk150-knitting-machine.png""&gt;&lt;figcaption&gt;&lt;em&gt;&lt;mark&gt;Be sure to position the yarn below this pin&lt;/mark&gt;&lt;/em&gt;&lt;/figcaption&gt;<char code='0d'/><char code='0a'/>&lt;/figure&gt;&lt;br&gt;&lt;br&gt;</string></var><var name='CHALLENGE_COMPONENTID'><string>10029</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,316,Getting Started,19,3484,2,HTML,Cast on 'By the Book',4917,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='TYPEOF'><string>HTML</string></var><var name='HTMLCONTENT'><string>We'll start with a very basic (and easy) cast on.  This method is great for swatching and playing, but it isn't exactly pretty.  Don't worry, at this point all we want to do is get stitches on the machine.  Practical and pretty cast on methods will be covered in a later section.</string></var><var name='CHALLENGE_ASSIGNID'><string>3484</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,TYPEOF,HTMLCONTENT</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,316,Getting Started,19,3484,2,HTML,Cast on 'By the Book',4918,2,VimeoID,"<wddxPacket version='1.0'><header/><data><struct ><var name='TYPEOF'><string>VimeoID</string></var><var name='VIMEOID'><string>343258703</string></var><var name='LABLE'><string>Fast 'n Easy Cast on</string></var><var name='CHALLENGE_ASSIGNID'><string>3484</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,TYPEOF,VIMEOID,LABLE</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,316,Getting Started,19,3475,4,HTML,Your Turn,4895,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>3475</string></var><var name='CHALLENGE_COMPONENTID'><string>4895</string></var><var name='HTMLCONTENT'><string>&lt;h4&gt;The goal:&lt;/h4&gt;<char code='0d'/><char code='0a'/>Get started knitting and start exploring tension changes with the machine&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;hr&gt;<char code='0d'/><char code='0a'/>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/><char code='09'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='09'/><char code='09'/>&lt;ol class=""instruction-list""&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Practice threading your machine, securing the yarn tail in the yarn clip on the mast&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Confirm the carriage levers are set to plain knitting&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Set the carriage and mast tension to 5&lt;br&gt; ------&lt;/li&gt;&lt;/br&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Put 50 needles (25 left and 25 right) in work (B-C or D position)&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Pass the carriage back and forth with no yarn&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Notice that the needles are all now in B (working) position&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Push all the needles to ""A"" (out of work position)&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Using your 1x1 needle pusher to pull every other needle into work (B-C or D position) (about 25 needles) &lt;em&gt;&lt;small&gt;00:15 &lt;/small&gt;&lt;/em&gt; &lt;br&gt; ------&lt;/li&gt;&lt;/br&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Thread the carriage (#1 front slot) &lt;em&gt;&lt;small&gt;00:35&lt;/small&gt;&lt;/em&gt;&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Position the carriage on the right&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Hold the yarn tail with one hand and pass the carriage from right to left &lt;em&gt;(notice only the needles that were in work knit)&lt;/em&gt;&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Secure the yarn tail with a clip or clothespin &lt;em&gt;&lt;small&gt;00:43&lt;/small&gt;&lt;/em&gt;&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Hang the cast on comb in the loops (catch every one) &lt;em&gt;&lt;small&gt;01:08&lt;/small&gt;&lt;/em&gt;&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Put the out of work (A) needles into working position &lt;em&gt;&lt;small&gt;01:38&lt;/small&gt;&lt;/em&gt;&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Knit Back&lt;br&gt; ------&lt;br&gt;&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Knit 10 rows at the current tension &lt;em&gt;&lt;small&gt;01:49&lt;/small&gt;&lt;/em&gt;&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;*Loosen the carriage tension by 1 number &lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Knit 10 rows*&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Repeat from * to * until the carriage tension is at 9&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Knit a few more rows&lt;br&gt; ------&lt;/br&gt;&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Remove the yarn from the carriage yarn feeder, pass the carriage across the knitting and drop the work from the machine&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/><char code='09'/>&lt;li&gt;Compare the different tensions. Which tension to do you prefer for your yarn?&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/>&lt;/ol&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='09'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='09'/>&lt;div class=""col-sm-4 col-xs-12""&gt;&lt;center&gt;Don't skip this video! The jump links in the numbered checklist refer to the video&lt;/center&gt;&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/>&lt;div class='embed-responsive embed-responsive-16by9'&gt;&lt;iframe video id=""video1"" src='https://player.vimeo.com/video/343258703' frameborder='0' webkitAllowFullScreen mozallowfullscreen allowFullScreen&gt;&lt;/iframe&gt;&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='09'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='09'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/></string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,316,Getting Started,19,3475,4,HTML,Your Turn,4896,2,PrintWindowButton,"<wddxPacket version='1.0'><header/><data><struct ><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,TYPEOF,LABLE</string></var><var name='TYPEOF'><string>PrintWindowButton</string></var><var name='CHALLENGE_ASSIGNID'><string>3475</string></var><var name='LABLE'><string>Print these steps</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,316,Getting Started,19,3476,5,HTML,Stuff You Should Know,4894,1,Exercise,"<wddxPacket version='1.0'><header/><data><struct ><var name='EXCERCISE_TASK_6'><string>Starting a new yarn</string></var><var name='EXCERCISE_DETAILS_2'><string>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/>Machine knitters MUST count rows. We cannot measure the length of our knitting as it hangs on the machine.&lt;br&gt;Because the stitches are stretched between the needles and we hang weights as we are knitting, the fabric is distorted at first. (We'll talk more about this in the swatching section)&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/> Your row counter makes easy work of keeping track of rows for you.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;blockquote class=""blockquote_style""&gt;&lt;i class=""fa fa-lightbulb-o aria-hidden=""true""&gt;&lt;/i&gt; If you start your knitting at Row Counter (RC) 000 AND your carriage is on the right, it's easier to keep track of your rows. If the row on the counter is an EVEN number the carriage should be on the right.&lt;/blockquote&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/>&lt;img class=""img-thumbnail"" src=""/challenge/images/v2/50/row_count_3x.gif""&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/></string></var><var name='EXCERCISE_IMAGE_1'><string>/challenge/images/arrow1.png</string></var><var name='EXCERCISE_IMAGE_8'><string></string></var><var name='EXCERCISE_DETAILS_8'><string></string></var><var name='EXCERCISE_IMAGE_2'><string>/challenge/images/arrow2.png</string></var><var name='EXCERCISE_IMAGE_5'><string>/challenge/images/arrow5.png</string></var><var name='EXCERCISE_DETAILS_6'><string>We don't want to put knots in our knitting and then expect them to travel through the tension mast and the carriage.&lt;br&gt;<char code='0d'/><char code='0a'/>If you are running out of yarn or you want to change colors:<char code='0d'/><char code='0a'/>&lt;ul&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;At the edge of your knitting, remove the working yarn from the tension assembly and the carriage&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Thread up the new end or color&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Hold both ends in your hand or with a clip&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Start knitting with the new strand&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Work in the ends when you finish knitting<char code='0d'/><char code='0a'/>&lt;/ul&gt;</string></var><var name='EXCERCISE_IMAGE_4'><string>/challenge/images/arrow4.png</string></var><var name='EXCERCISE_TASK_1'><string>Tension</string></var><var name='EXCERCISE_TASK_2'><string>Master your Row Counter</string></var><var name='CHALLENGE_ASSIGNID'><string>3476</string></var><var name='EXCERCISE_TASK_8'><string></string></var><var name='EXCERCISE_IMAGE_6'><string>/challenge/images/arrow6.png</string></var><var name='EXCERCISE_DETAILS_5'><string>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>The tension guide can help when you have loose tangles coming from your ball or cone.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>But knots in the yarn can get caught in the tension dial on the mast. They can also get caught in the carriage mechanism.  The only way to prevent this is to re-wind your yarn, watching for knots as you are winding.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>Unlike hand knitting, we can't feel a knot before it's knit and they are just a fact of life for machine knitters.<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;&lt;figure&gt;&lt;img class=""img-thumbnail"" src=""/challenge/images/v2/50/knots.jpg""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;figcaption align=""center""&gt;&lt;br&gt;The tension guide can help when you have loose tangles coming from your ball or cone.&lt;/figcaption&gt;<char code='0d'/><char code='0a'/>&lt;/figure&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/></string></var><var name='EXCERCISE_IMAGE_9'><string></string></var><var name='EXCERCISE_TASK_7'><string></string></var><var name='EXCERCISE_IMAGE_10'><string></string></var><var name='EXCERCISE_DETAILS_1'><string>We'll talk more about tension when we cover swatching, but for now, be aware of the tension setting on your machine in relation to the yarn you are using.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>If stitches don't form correctly and seem really small, chances are the tension is too tight.  Loosen up and try again&lt;br&gt;<char code='0d'/><char code='0a'/>If stitches seem irregular, or the work drops off the machine, double check that they yarn is positioned correctly in the tension dial on the yarn mast.</string></var><var name='EXCERCISE_DETAILS_10'><string></string></var><var name='EXCERCISE_TASK_5'><string>Knots in the yarn</string></var><var name='EXCERCISE_IMAGE_3'><string>/challenge/images/arrow3.png</string></var><var name='EXCERCISE_DETAILS_3'><string>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>One of the most frustrating things for ALL machine knitters is the knitting falling off the machine. It WILL happen to you &lt;i class=""fa fa-smile-o aria-hidden=""true""&gt;&lt;/i&gt;&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>If there is no yarn in the carriage (for a number of reasons) the knitting will fall off the machine:&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;ul class=""lightlist instruction-nolist"" style=""list-style:none;""&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;You run out of yarn and don't notice&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;em&gt;Keep an eye on your yarn. You'll need AT LEAST 3x the length to complete a row. Stop; at the end of a row and start a new end of yarn. Leave the tails at the edge of the knitting to work in later.&lt;/em&gt;&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;The yarn breaks&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;The yarn isn't seated correctly in the carriage yarn feeder&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;The patterning levers are set incorrectly for the needle positions.&lt;br&gt;&lt;em&gt; For now, just keep checking that your carriage is set for plain knitting&lt;/em&gt;&lt;/li&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;/ul&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;&lt;img class=""img-thumbnail"" src=""/challenge/images/v2/50/dropped_gif_3x.gif""&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;</string></var><var name='EXCERCISE_DETAILS_7'><string></string></var><var name='CHALLENGE_COMPONENTID'><string>4894</string></var><var name='EXCERCISE_TASK_3'><string>Knitting Fell off the machine @%^$!</string></var><var name='EXCERCISE_TASK_10'><string></string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,EXCERCISE_IMAGE_1,EXCERCISE_TASK_1,EXCERCISE_DETAILS_1,EXCERCISE_IMAGE_2,EXCERCISE_TASK_2,EXCERCISE_DETAILS_2,EXCERCISE_IMAGE_3,EXCERCISE_TASK_3,EXCERCISE_DETAILS_3,EXCERCISE_IMAGE_4,EXCERCISE_TASK_4,EXCERCISE_DETAILS_4,EXCERCISE_IMAGE_5,EXCERCISE_TASK_5,EXCERCISE_DETAILS_5,EXCERCISE_IMAGE_6,EXCERCISE_TASK_6,EXCERCISE_DETAILS_6,EXCERCISE_IMAGE_7,EXCERCISE_TASK_7,EXCERCISE_DETAILS_7,EXCERCISE_IMAGE_8,EXCERCISE_TASK_8,EXCERCISE_DETAILS_8,EXCERCISE_IMAGE_9,EXCERCISE_TASK_9,EXCERCISE_DETAILS_9,EXCERCISE_IMAGE_10,EXCERCISE_TASK_10,EXCERCISE_DETAILS_10</string></var><var name='EXCERCISE_TASK_9'><string></string></var><var name='EXCERCISE_TASK_4'><string>Loops or sloppy edges</string></var><var name='EXCERCISE_IMAGE_7'><string></string></var><var name='EXCERCISE_DETAILS_4'><string>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>    &lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/>        Taking the carriage too far past the edge of the knitting can cause loops.&lt;br&gt;&lt;br&gt; Not taking it far enough can cause the knitting to fall off the machine.&lt;br&gt;&lt;br&gt; If you rip out a row, or there's a lot of slack in the working yarn, pull down on the yarn behind the mast and re-engage the tension spring<char code='0d'/><char code='0a'/>    &lt;/div&gt;<char code='0d'/><char code='0a'/>    &lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/>        &lt;div class='embed-video-container'&gt;&lt;iframe src='https://player.vimeo.com/video/342110904' frameborder='0' webkitAllowFullScreen mozallowfullscreen allowFullScreen&gt;&lt;/iframe&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>    &lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/></string></var><var name='EXCERCISE_DETAILS_9'><string></string></var></struct></data></wddxPacket>"
